1857,,,universalinsulators.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,421999375813995469039414091921173105489173,b'sha256WithRSAEncryption',b'20201219235203Z',b'20200920235203Z',Other,https://universalinsulators.com/Paypal/files/i.html
1858,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,16507874643525293520360333160052337973,b'ecdsa-with-SHA256',b'20210623120000Z',b'20200623000000Z',Other,https://graefit.de/support/ssl/ameli/Ameli2019/PortailAS/appmanager/PortailAS/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1859,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,16507874643525293520360333160052337973,b'ecdsa-with-SHA256',b'20210623120000Z',b'20200623000000Z',Other,https://graefit.de/support/ssl/ameli/Ameli2019/PortailAS/appmanager/PortailAS,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1860,,,biokinetix-auth.ml,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,86788166647105605631789913759444266773,b'sha256WithRSAEncryption',b'20210207235959Z',b'20201109000000Z',Other,https://biokinetix-auth.ml/?login=do,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1861,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://earnest-sandbox-295108.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1862,,,chelpil.ga,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,125026615089188792945402234190055516287,b'sha256WithRSAEncryption',b'20210207235959Z',b'20201109000000Z',Other,https://chelpil.ga/?login=do,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1863,,,cpcalendars.goldcash.co,US,Let's Encrypt,Let's Encrypt Authority X3,2,397763244836373917629982198564249686526168,b'sha256WithRSAEncryption',b'20210116213945Z',b'20201018213945Z',Other,https://goldcash.co/offer/loader/boa.com/c6740464e16e821e350fd3817616cb8c/
1864,,,pastelink.net,US,Let's Encrypt,Let's Encrypt Authority X3,2,400346936418127090349574659419718464771743,b'sha256WithRSAEncryption',b'20210204050139Z',b'20201106050139Z',Other,https://pastelink.net/27tk1
1865,,,trsdfwefw.xyz,US,Let's Encrypt,Let's Encrypt Authority X3,2,388026886419163370443948051489055441701876,b'sha256WithRSAEncryption',b'20210207171542Z',b'20201109171542Z',Other,https://trsdfwefw.xyz/
1866,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,7912818065151129718805827652369219503,b'ecdsa-with-SHA256',b'20210614120000Z',b'20200614000000Z',Microsoft,https://xmnjy.csb.app/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1867,,,cost.visionplusapps.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,231165790602217770697899232676065359259,b'sha256WithRSAEncryption',b'20201221235959Z',b'20200922000000Z',Other,https://cost.visionplusapps.com/vendor/phpunit/phpunit/src/Util/PHP/Services/index.php?oc=about:blank,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1868,US,Incapsula Inc,incapsula.com,BE,GlobalSign nv-sa,GlobalSign CloudSSL CA - SHA256 - G3,2,4718133999968613067663607529,b'sha256WithRSAEncryption',b'20211108161623Z',b'20201114104622Z',Other,https://easyurl.me/ko6Hv?
1869,US,Google LLC,firebaseapp.com,US,Google Trust Services,GTS CA 1O1,2,30193457406299776358924936943330682920,b'sha256WithRSAEncryption',b'20211020175539Z',b'20201021175539Z',Other,https://votre-boitevocale-fixe.firebaseapp.com/,"http://crl.pki.goog/GTS1O1.crl
"
1870,US,Google LLC,web.app,US,Google Trust Services,GTS CA 1O1,2,2839227606052631490449856778236829062,b'sha256WithRSAEncryption',b'20210414223023Z',b'20200415223023Z',Other,https://votre-boitevocale-fixe.web.app/,"http://crl.pki.goog/GTS1O1.crl
"
1871,,,fbviewersauth.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,3801424577920448244684173418888416451,b'sha256WithRSAEncryption',b'20210123235959Z',b'20201025000000Z',Other,https://fbviewersauth.com/redsa/?id=wells,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1872,,,file-rebate.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,194374006756990048587027095490759745285,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://file-rebate.com/index.php
1873,,,file-rebate.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,194374006756990048587027095490759745285,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://file-rebate.com/Login.php
1874,,,validate-device-uk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,11254545217374345548846333164553219398,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,http://validate-device-uk.com/
1875,,,halifaxdeviceverification.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,119540567172404358423658912203681471467,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,http://www.halifaxdeviceverification.com/
1876,,,aptamilskm.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,2408677306898542362607058966511094550,b'sha256WithRSAEncryption',b'20210123235959Z',b'20201025000000Z',Other,https://aptamilskm.com/webs/?id=wells,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1877,US,Google LLC,web.app,US,Google Trust Services,GTS CA 1O1,2,2839227606052631490449856778236829062,b'sha256WithRSAEncryption',b'20210414223023Z',b'20200415223023Z',Other,https://bit.ly/3ldEgPt,"http://crl.pki.goog/GTS1O1.crl
"
1878,US,Google LLC,firebaseapp.com,US,Google Trust Services,GTS CA 1O1,2,30193457406299776358924936943330682920,b'sha256WithRSAEncryption',b'20211020175539Z',b'20201021175539Z',Other,https://bit.ly/3nhYaK7,"http://crl.pki.goog/GTS1O1.crl
"
1879,,,validate-device-uk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,11254545217374345548846333164553219398,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,https://validate-device-uk.com/Login.php
1880,,,halifaxdeviceverification.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,119540567172404358423658912203681471467,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,https://www.halifaxdeviceverification.com/Login.php
1881,,,trofeum-zdobywamy.eu,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,131785793322225330645655567478071287551,b'sha256WithRSAEncryption',b'20211109235959Z',b'20201109000000Z',Other,https://trofeum-zdobywamy.eu
1882,,,info-rinnova.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,41650482851581863557477005547003919393,b'sha256WithRSAEncryption',b'20210206235959Z',b'20201108000000Z',Other,https://info-rinnova.com,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1883,,,*.creatorlink.net,US,Let's Encrypt,Let's Encrypt Authority X3,2,367616094645097493764003727992280157229068,b'sha256WithRSAEncryption',b'20201222033857Z',b'20200923033857Z',Other,https://anacarolinapm.creatorlink.net/
1884,,,95877fdce53278834.temporary.link,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,150268780453500308930868538942349763074,b'sha256WithRSAEncryption',b'20210203235959Z',b'20201105000000Z',Other,https://95877fdce53278834.temporary.link/DFGhDFFGHTYRT4581/2020/11/6f94b1492d18b12/card.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1885,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,5249591241023825410064936284019961194,b'ecdsa-with-SHA256',b'20211105235959Z',b'20201106000000Z',Other,https://mobile-portail.live/personal/e/authID=EChsS/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1886,,,95877fdce53278834.temporary.link,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,150268780453500308930868538942349763074,b'sha256WithRSAEncryption',b'20210203235959Z',b'20201105000000Z',Other,https://95877fdce53278834.temporary.link/DFGhDFFGHTYRT4581/2020/11/6f94b1492d18b12/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1887,US,Google LLC,web.app,US,Google Trust Services,GTS CA 1O1,2,2839227606052631490449856778236829062,b'sha256WithRSAEncryption',b'20210414223023Z',b'20200415223023Z',Other,https://information-vocalepro.web.app/,"http://crl.pki.goog/GTS1O1.crl
"
1888,,,*.inmotionhosting.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,143801252232743095640997109267530103579,b'sha256WithRSAEncryption',b'20211028235959Z',b'20191029000000Z',Other,https://secure273.inmotionhosting.com/~b5f87d5/supesp/facture-mobile/card.php
1889,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,5249591241023825410064936284019961194,b'ecdsa-with-SHA256',b'20211105235959Z',b'20201106000000Z',Other,https://mobile-portail.live/personal/e/authID=0c9EV/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1890,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,5249591241023825410064936284019961194,b'ecdsa-with-SHA256',b'20211105235959Z',b'20201106000000Z',Other,https://mobile-portail.live/personal/e/authID=X9OTh/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1891,,,*.wix.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,300298081021176190788564483307133852282,b'sha256WithRSAEncryption',b'20210115235959Z',b'20200719000000Z',Other,https://bokes98856.wixsite.com/monsite
1892,,,outlawsyfc.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,207344599303575503030547734492811885039,b'sha256WithRSAEncryption',b'20201216235959Z',b'20200917000000Z',Other,https://outlawsyfc.com/wp-admin/maint/staff/fatturazione-staff/4bf76ecabfd756e/fatturazione-1/index.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1893,,,outlawsyfc.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,207344599303575503030547734492811885039,b'sha256WithRSAEncryption',b'20201216235959Z',b'20200917000000Z',Other,https://outlawsyfc.com/wp-admin/maint/staff/fatturazione-staff/4bf76ecabfd756e/lod.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1894,US,"Bitly, Inc.",*.bitly.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,3586077203209879265180938577155686779,b'sha256WithRSAEncryption',b'20210818120000Z',b'20200810000000Z',Other,http://bit.ly/VERIFICA-SICUREZZA,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
1895,,,onzipo.com,US,DigiCert Inc,Encryption Everywhere DV TLS CA - G1,2,2910115877263203089922731654653016438,b'sha256WithRSAEncryption',b'20211112235959Z',b'20201112000000Z',Other,https://reactivateperuconbcp.onzipo.com/
1896,,,swimcampgetxo.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,22498504592282875700364349849561941300,b'sha256WithRSAEncryption',b'20210130235959Z',b'20201101000000Z',Other,https://swimcampgetxo.com/mjk/me/Wp-images/?i=i&amp;0=nooruddin@prepaidlegal.com,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1897,,,secured-device-protection.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,58234146184299044168936944650545934206,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,https://secured-device-protection.com/halifax/Login.php
1898,,,*.flywheelsites.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,214987561958663361553404077651839627614,b'sha256WithRSAEncryption',b'20211109235959Z',b'20201109000000Z',Other,https://jebpterstone.flywheelsites.com/wp-content/uploads/2020/11/
1899,,,h-plc-remove-device.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,111220400265122095682932860160247640160,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,https://www.h-plc-remove-device.com/Login.php
1900,,,h-plc-remove-device.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,111220400265122095682932860160247640160,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,http://www.h-plc-remove-device.com/Login.php
1901,,,com-zx.ru,US,Let's Encrypt,Let's Encrypt Authority X3,2,365899645910393548917982209758699982422171,b'sha256WithRSAEncryption',b'20210202152430Z',b'20201104152430Z',Other,"https://secure.runescape.com-zx.ru/m=weblogin/loginform292,439,166,69597252,2599"
1902,,,lloyds-unknown-payee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,210078907607276967170615305033433619869,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,https://lloyds-unknown-payee.com/
1903,,,lloyds-unknown-payee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,210078907607276967170615305033433619869,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,https://lloyds-unknown-payee.com/Login.php
1904,,,lloyds-unknown-payee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,210078907607276967170615305033433619869,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,http://lloyds-unknown-payee.com/
1905,,,bluestone-creations.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,67730093360540273418457375576875947993,b'sha256WithRSAEncryption',b'20210208235959Z',b'20201110000000Z',Other,https://bluestone-creations.com/wp-img/email/daum/.........,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1906,,,halifax.authorisedevice.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,285815514225926094417012704953617179857,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,https://halifax.authorisedevice.com/
1907,,,halifax.authorisedevice.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,285815514225926094417012704953617179857,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,https://halifax.authorisedevice.com/Login.php
1908,,,halifax.profile-user-check.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,24397362327834326889352299496606329159,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,https://halifax.profile-user-check.com/Login.php
1909,,,erikdjones.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,409510846616125788119377445987093911999358,b'sha256WithRSAEncryption',b'20201230015752Z',b'20201001015752Z',Other,https://erikdjones.com/men/dirkt.raif/692af3601289c63d358a6da164353881/
1910,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,12251725073989162524720820630045151152,b'ecdsa-with-SHA256',b'20210802120000Z',b'20200802000000Z',Other,https://ameyewear.com/info/c5a4b547126ee635cb5af5a9f4be9ee7/index.php,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1911,,,file-rebate.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,194374006756990048587027095490759745285,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://file-rebate.com/finish.php?bank=citi
1912,,,file-rebate.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,194374006756990048587027095490759745285,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://file-rebate.com/bankVerification.php?sessionID=dX82uoepNNEzJjikAKf723VzuH9tYPb61zo3DwJu3rgThrrebB1jZKknAz8LgGvmzZxlQ4evy9Z72K2SVR7otAUAmZJgB0UMm6dT&amp;bank=citi
1913,,,glamouronworld.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,204842421572494929433522334270661195574,b'sha256WithRSAEncryption',b'20210103235959Z',b'20201005000000Z',Other,https://glamouronworld.com/.auth/login.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1914,,,jonpodner.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,174857733562337132445370876415776786810,b'sha256WithRSAEncryption',b'20210109235959Z',b'20201011000000Z',Other,https://jonpodner.com/pay/vendor/composer/nets.eu/Nets/31ffb55a21c8629b72ee70da69aa4419/smserror.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1915,,,halifax-verifynewdevice.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,195579007074719573658967982069144391830,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,https://halifax-verifynewdevice.com/Login.php
1916,,,halifax-verifynewdevice.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,195579007074719573658967982069144391830,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,https://halifax-verifynewdevice.com/
1917,,,erikdjones.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,409510846616125788119377445987093911999358,b'sha256WithRSAEncryption',b'20201230015752Z',b'20201001015752Z',Other,https://erikdjones.com/funwo/dirkt.raif/be8bf0cdda61d01adc2446e9f9772fc7/
1918,,,halifax-protection-support.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,18169637816642767762265726401153693131,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://halifax-protection-support.com/
1919,,,hali-secure-my-online-banking.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,63948803197534635802106760369380304877,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://hali-secure-my-online-banking.com/
1920,,,hali-secure-my-online-banking.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,63948803197534635802106760369380304877,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://hali-secure-my-online-banking.com/Login.php
1921,,,halifax-securitypayees.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,42452520003534097197074713634772403217,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,https://halifax-securitypayees.com/
1922,,,halifax-securitypayees.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,42452520003534097197074713634772403217,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,https://halifax-securitypayees.com/Login.php
1923,,,halifax-fraud-alert.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,162655327174360608525862978360427965013,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,https://halifax-fraud-alert.com/Login.php
1924,,,halifax-fraud-alert.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,162655327174360608525862978360427965013,b'sha256WithRSAEncryption',b'20211107235959Z',b'20201107000000Z',Other,http://halifax-fraud-alert.com/
1925,,,erikdjones.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,409510846616125788119377445987093911999358,b'sha256WithRSAEncryption',b'20201230015752Z',b'20201001015752Z',Other,https://erikdjones.com/funwo/dirkt.raif/99ced2d3620db2f5cb50c3351b1645bc
1926,,,erikdjones.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,409510846616125788119377445987093911999358,b'sha256WithRSAEncryption',b'20201230015752Z',b'20201001015752Z',Other,https://erikdjones.com/funwo/dirkt.raif/99ced2d3620db2f5cb50c3351b1645bc/
1927,,,protectmylloydsaccount.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,323268261388668623499218927682113482452,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,http://protectmylloydsaccount.com/
1928,,,protectmylloydsaccount.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,323268261388668623499218927682113482452,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,https://protectmylloydsaccount.com/Login.php
1929,,,protectmylloydsaccount.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,323268261388668623499218927682113482452,b'sha256WithRSAEncryption',b'20211108235959Z',b'20201108000000Z',Other,https://protectmylloydsaccount.com/
1930,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,80439504778564955301343259468220060818,b'sha256WithRSAEncryption',b'20210120161836Z',b'20201028161836Z',Other,https://docs.google.com/forms/d/e/1FAIpQLScKvlS9muZ4fhtFwbq9CGcAt6eqh8sqaRcEyE8r2QYg9_7l2w/viewform?usp=sf_link,"http://crl.pki.goog/GTS1O1core.crl
"
1931,,,alerted-deviceregisteration.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,256036131188560252562679557163389546194,b'sha256WithRSAEncryption',b'20211105235959Z',b'20201105000000Z',Other,https://alerted-deviceregisteration.com/Login.php
1932,,,alerted-deviceregisteration.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,256036131188560252562679557163389546194,b'sha256WithRSAEncryption',b'20211105235959Z',b'20201105000000Z',Other,https://alerted-deviceregisteration.com/
1933,,,alert-deregister.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,157197244068891614955885801842999279029,b'sha256WithRSAEncryption',b'20211105235959Z',b'20201105000000Z',Other,https://alert-deregister.com/
1934,,,authenticate-login-advanced-security.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,223479707571202722872249705463080159126,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,https://authenticate-login-advanced-security.com/Login.php
1935,,,authenticate-login-advanced-security.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,223479707571202722872249705463080159126,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,https://authenticate-login-advanced-security.com/
1936,,,device-registration-advanced-security.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,68413817667903586093653272215695506978,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://device-registration-advanced-security.com/Login.php
1937,,,device-registration-advanced-security.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,68413817667903586093653272215695506978,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://device-registration-advanced-security.com/
1938,,,device-deregister-uk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,238987537520381403390368060945066501891,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://device-deregister-uk.com/Login.php
1939,,,device-deregister-uk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,238987537520381403390368060945066501891,b'sha256WithRSAEncryption',b'20211106235959Z',b'20201106000000Z',Other,https://device-deregister-uk.com/
1940,US,Google LLC,upload.video.google.com,US,Google Trust Services,GTS CA 1O1,2,277661074903519270743252965138978952938,b'sha256WithRSAEncryption',b'20210120162234Z',b'20201028162234Z',Other,https://firebasestorage.googleapis.com/v0/b/t4grvgb-t445eg5rvbt-tegrvc.appspot.com/o/y5-tr-be-t-56-45-4g-ghr%2F5-65-4t-bv-4w-fs-d.html?alt=media&token=d027b22e-72a1-49cc-b9eb-d48de65928ff#test@test.ch,"http://crl.pki.goog/GTS1O1core.crl
"
1941,,,arcnigeria.ng,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,211400054889167904005461956098763163703,b'sha256WithRSAEncryption',b'20210129235959Z',b'20201031000000Z',Other,https://www.arcnigeria.ng/wp-content/themes/58744/MARKET/F004f19441/11644210b.php?web=succes&local=_&id=27024181,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1942,,,btp.com.pk,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,281007899458923714284646047273385781332,b'sha256WithRSAEncryption',b'20210124235959Z',b'20201026000000Z',Raiffeisen Bank,https://www.btp.com.pk/admin/aspx.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1943,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,1733826215365677011656376860082184722,b'ecdsa-with-SHA256',b'20211105235959Z',b'20201106000000Z',Other,https://spk-filliale-direkt.xyz/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1944,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,14522480930228822482762095368749036674,b'ecdsa-with-SHA256',b'20210916120000Z',b'20200916000000Z',Other,https://worldwidewebtech.com/help/newhelp/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1945,,,*.mtxserv.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,1745367459538787811077601118503361012,b'sha256WithRSAEncryption',b'20211204120000Z',b'20191105000000Z',Other,https://maxi-tacos.mtxserv.com/menu.html,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1946,,,quickverify-three.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,176455127171890363934963900572925367455,b'sha256WithRSAEncryption',b'20211109235959Z',b'20201109000000Z',Other,https://quickverify-three.com
1947,,,ascent-scaffolding.co.uk,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,242686698657654357886920883547980781916,b'sha256WithRSAEncryption',b'20210110235959Z',b'20201012000000Z',Other,https://ascent-scaffolding.co.uk,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1948,DE,Fraunhofer,smart-service-bw.de,DE,Fraunhofer,Fraunhofer Service CA - G02,2,10151611484343509141620154057,b'sha256WithRSAEncryption',b'20210712093923Z',b'20190410093923Z',Other,https://www.smart-service-bw.de/.app,"http://cdp2.pca.dfn.de/fraunhofer-service-g2-ca/pub/crl/cacrl.crl
"
1949,,,mail.chennaiborewelldrilling.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,261716764599109396817432044888680866732428,b'sha256WithRSAEncryption',b'20210205205710Z',b'20201107205710Z',Other,https://chennaiborewell.com/raeco/Secure/index.html
1950,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,6921918636188144125174541833150824022,b'ecdsa-with-SHA256',b'20211108235959Z',b'20201109000000Z',Other,https://updateverificationsaccount.hangchunhui.com/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1951,GB,Jagex Limited,secure.runescape.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,2132004016619087415362753920739678160,b'sha256WithRSAEncryption',b'20210922120000Z',b'20190918000000Z',Other,https://i-runescape.com.ru/,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
1952,GB,Jagex Limited,secure.runescape.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,2132004016619087415362753920739678160,b'sha256WithRSAEncryption',b'20210922120000Z',b'20190918000000Z',Other,http://i-runescape.com.ru/,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
1953,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,7928138124145939065941807024035700582,b'ecdsa-with-SHA256',b'20210729120000Z',b'20200729000000Z',Other,https://nisahelpline.com/qube/#abuse@ionos.com,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
