4,,,online-protection.cc,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,174269117462236650798468059574195882220,b'sha256WithRSAEncryption',b'20211112235959Z',b'20201112000000Z',Halifax,https://online-protection.cc/Login.php
5,,,online-protection.cc,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,174269117462236650798468059574195882220,b'sha256WithRSAEncryption',b'20211112235959Z',b'20201112000000Z',Halifax,https://online-protection.cc/
6,,,webnode.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,410581289874021619658301254458141417345280,b'sha256WithRSAEncryption',b'20201215062346Z',b'20200916062346Z',Safra Bank,https://renegocia-souza.webnode.com/
7,,,greenpigvitrine.be,US,Let's Encrypt,Let's Encrypt Authority X3,2,302749362177662082984303302849912442543698,b'sha256WithRSAEncryption',b'20210104145558Z',b'20201006145558Z',Allied Bank Limited,https://www.sergeeugene.be//
8,,,selaleparty.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,382466313375094658349985824200351580759325,b'sha256WithRSAEncryption',b'20201214081707Z',b'20200915081707Z',Other,https://selaleparty.com/wp-content/themes/fleurdesel/inc/protect-account/MARKET/MARKET/
9,,,iauth-securepayee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,241535037159234360828597814611449149180,b'sha256WithRSAEncryption',b'20211112235959Z',b'20201112000000Z',HSBC Group,https://iauth-securepayee.com/hsbc
1850,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,5247422676910200733953255310845066929,b'ecdsa-with-SHA256',b'20211104235959Z',b'20201105000000Z',Other,https://uslugatel.net,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1851,,,www.amazon-check-co-jp.fuogc.top,US,Let's Encrypt,Let's Encrypt Authority X3,2,314091016708310766907266862567635338163304,b'sha256WithRSAEncryption',b'20210203170837Z',b'20201105170837Z',Other,https://www.amazon-check-co-jp.fuogc.top/
1852,,,www.amazon-check-co-jp.myvmg.top,US,Let's Encrypt,Let's Encrypt Authority X3,2,287084234961878878795147033993465755007726,b'sha256WithRSAEncryption',b'20210203170754Z',b'20201105170754Z',Other,https://www.amazon-check-co-jp.myvmg.top/
1853,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',British Telecom,https://hoomebtcom.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1854,,,czyn-pomocy.eu,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,225462011413112583562035447413183779647,b'sha256WithRSAEncryption',b'20211105235959Z',b'20201105000000Z',Other,https://czyn-pomocy.eu
1855,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19019266842908189442079900724570496639,b'ecdsa-with-SHA256',b'20211103235959Z',b'20201104000000Z',Other,https://tencentgames.in/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1856,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,11768076054098343144403836523993530142,b'ecdsa-with-SHA256',b'20211028235959Z',b'20201029000000Z',Other,https://www18.tudodemelhorparavc.com/americanas/61fb7728ece8bb2acc1d25e2587aaa56/identify?cartId=1038a342-acee-4dd6-94bb-c13abaf1b14c,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1857,GB,Jagex Limited,www.runescape.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,2690252988218585791233481870999567927,b'sha256WithRSAEncryption',b'20220916120000Z',b'20200826000000Z',Other,http://www.pm.services.runescape.com-er.ru/,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
1858,GB,Jagex Limited,www.runescape.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,2690252988218585791233481870999567927,b'sha256WithRSAEncryption',b'20220916120000Z',b'20200826000000Z',Other,https://www.pm.services.runescape.com-er.ru/,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
1859,GB,Jagex Limited,www.runescape.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,2690252988218585791233481870999567927,b'sha256WithRSAEncryption',b'20220916120000Z',b'20200826000000Z',Other,http://pm.services.runescape.com-er.ru/,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
1860,GB,Jagex Limited,www.runescape.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,2690252988218585791233481870999567927,b'sha256WithRSAEncryption',b'20220916120000Z',b'20200826000000Z',Other,https://pm.services.runescape.com-er.ru/,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
1861,GB,Associated Newspapers Limited,secured.dailymail.co.uk,US,DigiCert Inc,DigiCert Secure Site ECC CA-1,2,11034245520682425677074679343279224565,b'ecdsa-with-SHA256',b'20210218120000Z',b'20200429000000Z',Her Majesty's Revenue and Customs,https://refunduksecure.com/,"http://crl4.digicert.com/DigiCertSecureSiteECCCA-1.crl
"
1862,,,securevoda-verify.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,49756467335942917815948490884514294116,b'sha256WithRSAEncryption',b'20211105235959Z',b'20201105000000Z',Vodafone,https://securevoda-verify.com/
1863,,,*.inmotionhosting.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,143801252232743095640997109267530103579,b'sha256WithRSAEncryption',b'20211028235959Z',b'20191029000000Z',Other,https://secure273.inmotionhosting.com/~c17e4e5/internet/telecome/card.php
1864,,,*.webador.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,188518757446218715777716850020544207668,b'sha256WithRSAEncryption',b'20210908235959Z',b'20200907000000Z',Other,https://maboitemail02orange.webador.co.uk/
1865,,,comprardepartamentoenmazatlan1.forzainmobiliaria.com.mx,US,Let's Encrypt,Let's Encrypt Authority X3,2,364436660374064266078364609047361656120667,b'sha256WithRSAEncryption',b'20210203143706Z',b'20201105143706Z',Raiffeisen Bank,https://comprarcasaenmazatlan.com/wp-content/plugins/wp-notification-bars/dirkt.raif/7d1dce392f7510c84ff951de08cac1b3/
1866,,,bluestone-creations.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,67730093360540273418457375576875947993,b'sha256WithRSAEncryption',b'20210208235959Z',b'20201110000000Z',Other,https://bluestone-creations.com/wp-img/email/daum/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1867,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://login-webmailquarantine.oa.r.appspot.com/#@yorku.ca,"http://crl.pki.goog/GTS1O1core.crl
"
1868,,,misdatos.viabcpactualizar.live,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,313547768980535507780454920104333927711,b'sha256WithRSAEncryption',b'20210128235959Z',b'20201030000000Z',Other,https://misdatos.viabcpactualizar.live/#iniciar-sesion,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1869,,,reverifyingg-device.cc,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,271353032068905677426782440407255959330,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://reverifyingg-device.cc/Login.php
1870,,,reverifyingg-device.cc,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,271353032068905677426782440407255959330,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://reverifyingg-device.cc/
1871,,,reverifying-device.cc,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,262051005821315545589398593843669099323,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://reverifying-device.cc/Login.php
1872,,,reverifying-device.cc,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,262051005821315545589398593843669099323,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://reverifying-device.cc/
1873,,,lloydsfraudalert.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,325284942846476437266605530751962705856,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Lloyds Bank,https://lloydsfraudalert.com/Login.php/
1874,,,lloyds-verifymydevice.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,9814305498911912445938058986587116265,b'sha256WithRSAEncryption',b'20211103235959Z',b'20201103000000Z',Lloyds Bank,https://lloyds-verifymydevice.com/
1875,,,lloyds-verifymydevice.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,9814305498911912445938058986587116265,b'sha256WithRSAEncryption',b'20211103235959Z',b'20201103000000Z',Lloyds Bank,https://lloyds-verifymydevice.com/Login.php
1876,,,lloyds-mypayees.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,49332681173592158977731638293786161430,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Lloyds Bank,https://lloyds-mypayees.com/Login.php
1877,,,lloyds-mypayees.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,49332681173592158977731638293786161430,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Lloyds Bank,https://lloyds-mypayees.com/
1878,,,halifax-security-payee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,323692955593731609938736521224191162911,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://halifax-security-payee.com/
1879,,,halifax-security-payee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,323692955593731609938736521224191162911,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://halifax-security-payee.com/Login.php
1880,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://vwtmvqkerogeubcwlzbbpzewrgjycweppopf-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1881,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://jqzidabuyxddcnfsrenkezblyjhogredgqpr-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1882,,,carpentryplusaz.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,185009548646043156202757654707576404408,b'sha256WithRSAEncryption',b'20201207235959Z',b'20200908000000Z',Other,https://carpentryplusaz.com/document/10/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1883,,,bluestone-creations.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,67730093360540273418457375576875947993,b'sha256WithRSAEncryption',b'20210208235959Z',b'20201110000000Z',Other,https://bluestone-creations.com/wp-img/Qute/SX6976554r?email=%0%,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1884,,,bluestone-creations.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,67730093360540273418457375576875947993,b'sha256WithRSAEncryption',b'20210208235959Z',b'20201110000000Z',Other,https://bluestone-creations.com/wp-img/Qute/SX6976554r/?email=%0%,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1885,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://jwuurywkndpwsfppwjaupguokgbajjsjfdal-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1886,,,lloydsbank.login-online-device.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,172416082249635218215617577624101801786,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,http://lloydsbank.login-online-device.com/
1887,,,lloydsbank.login-online-device.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,172416082249635218215617577624101801786,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,https://lloydsbank.login-online-device.com/Login.php
1888,,,lloydsbank.login-online-device.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,172416082249635218215617577624101801786,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,https://lloydsbank.login-online-device.com/
1889,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://pympcdvyffthvwbxuakwqpczhhyiqtvreaab-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1890,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://ahmpzdwhkrazmlpbgdvmbpcdvwnlzfkvobuu-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1891,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://yvqkumwvertedvaqnohjciuuupgeqyahdkjk-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1892,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://yyuagdpdrjrvnqnfailhuamcmszjqyztdntc-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1893,,,telasroca.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,262712621868923298030417290859856513119,b'sha256WithRSAEncryption',b'20210103235959Z',b'20201005000000Z',Other,https://telasroca.com/wp-includes/customize/fifth20/53rd/index.html...,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1894,,,idiomas247.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,67669504240219307428168305119310679019,b'sha256WithRSAEncryption',b'20210120235959Z',b'20201022000000Z',Other,https://www.idiomas247.com/es/factura/manage/sms/sms2.php...,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1895,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://ncqewupitbavqorhkieqcjpncf-dot-triple-upgrade-293822.rj.r.appspot.com/x,"http://crl.pki.goog/GTS1O1core.crl
"
1896,,,franklinmonaco.com.br,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,226308850509967570339960438659540055483,b'sha256WithRSAEncryption',b'20201218235959Z',b'20200919000000Z',Other,https://franklinmonaco.com.br/2020twice/RSVP/login.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1897,,,onlinebanking-support.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,190854725839312278847315996471926318138,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,https://onlinebanking-support.com/halifax/Login.php
1898,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://dxanpjzuuugqvpbbsnepgjxjqzptnhnmmawu-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1899,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://pqpgahvubqslpcyietegqlwdugsvnxvpmkmh-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1900,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,102007888519749433983377694941369194089,b'sha256WithRSAEncryption',b'20210120161745Z',b'20201028161745Z',Other,https://nbdogqgbwrsbkdkhqhmsuszghiqrvhxrwvno-dot-cryptic-now-290917.ey.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
1901,,,www.chaseonline.co.asap.rmitindia.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,395690366161397019472136342124090146948380,b'sha256WithRSAEncryption',b'20210203011646Z',b'20201105011646Z',Other,https://www.chaseonline.co.asap.rmitindia.com/login.php?cmd=login_submit&amp;id=ef37dc1792e2b721b210c30dcd02de9bef37dc1792e2b721b210c30dcd02de9b&amp;session=ef37dc1792e2b721b210c30dcd02de9bef37dc1792e2b721b210c30dcd02de9b
1902,,,*.inmotionhosting.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,143801252232743095640997109267530103579,b'sha256WithRSAEncryption',b'20211028235959Z',b'20191029000000Z',Other,https://secure234.inmotionhosting.com/~roanal5/inform/cms/net/signin.php?country=US-United%20States&amp;lang=en
1903,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',Other,http://sharefilemicrosoftteams365.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1904,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',Other,https://sharefilemicrosoftteams365.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1905,,,*.newsimdigital.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,378019627591440669961379149853871108973809,b'sha256WithRSAEncryption',b'20210204210257Z',b'20201106210257Z',Other,https://newsimdigital.com/doc/cmd-login=300308dff2f464ff22433eb64d8eb61f/?reff=MzA4YTU5MWQ1Y2ZmMDQyMDUxNmQzNjRjNWJiYTlkNTM=
1906,,,bmw-02-club.at,US,Let's Encrypt,Let's Encrypt Authority X3,2,355193396835206841892901995671625228991123,b'sha256WithRSAEncryption',b'20210209065926Z',b'20201111065926Z',Other,https://bmw-02-club.at/wp-admin/none/en.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=ZXhwb3J0QHJvb3NldmVsdC1naWZ0cy5jb20=&amp;fid=1&amp;fid=4&amp;rand=13InboxLightaspxn.1774256418#n=1252899642&amp;fid=1&amp;fav=1
1907,,,serviciotecnicoidegas.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,150211376958908722088020084783798768157,b'sha256WithRSAEncryption',b'20210103235959Z',b'20201005000000Z',Other,https://serviciotecnicoidegas.com/in/index.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1908,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,7307583056719126848187132079871737983,b'ecdsa-with-SHA256',b'20211111235959Z',b'20201112000000Z',Other,https://bfcuformat.uk/nfcu/que.php,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1909,,,www.halifax.secure-verified-login.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,265470346697960099732561248899766627455,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,https://halifax.secure-verified-login.com/Login.php
1910,,,www.halifax.secure-verified-login.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,265470346697960099732561248899766627455,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Other,http://halifax.secure-verified-login.com/Login.php
1911,,,autodiscover.lemnexotic.ro,US,Let's Encrypt,Let's Encrypt Authority X3,2,410678616120126692636332745884104789344047,b'sha256WithRSAEncryption',b'20210117024623Z',b'20201019024623Z',Other,https://lemnexotic.ro/wp-content/themes/twentytwenty/mail/328a4532608477664a4ce9bbe7f7919d/
1912,,,autodiscover.lemnexotic.ro,US,Let's Encrypt,Let's Encrypt Authority X3,2,410678616120126692636332745884104789344047,b'sha256WithRSAEncryption',b'20210117024623Z',b'20201019024623Z',Other,https://lemnexotic.ro/wp-content/themes/twentytwenty/mail/895dd49ffda9c659f540abfc79360341/
1913,,,autodiscover.lemnexotic.ro,US,Let's Encrypt,Let's Encrypt Authority X3,2,410678616120126692636332745884104789344047,b'sha256WithRSAEncryption',b'20210117024623Z',b'20201019024623Z',Other,https://lemnexotic.ro/wp-content/themes/twentytwenty/mail/895dd49ffda9c659f540abfc79360341
1914,,,www.comprarterrenoenmazatlan.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,365796295455060088973765349329592774799961,b'sha256WithRSAEncryption',b'20210202143156Z',b'20201104143156Z',Other,https://www.forzainmobiliaria.com.mx/new/dirkt.raif/53943d743bd41c3d951037ec664e16ab
1915,,,www.comprarterrenoenmazatlan.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,365796295455060088973765349329592774799961,b'sha256WithRSAEncryption',b'20210202143156Z',b'20201104143156Z',Other,https://www.forzainmobiliaria.com.mx/new/dirkt.raif/53943d743bd41c3d951037ec664e16ab/
1916,,,comprardepartamentoenmazatlan1.forzainmobiliaria.com.mx,US,Let's Encrypt,Let's Encrypt Authority X3,2,364436660374064266078364609047361656120667,b'sha256WithRSAEncryption',b'20210203143706Z',b'20201105143706Z',Raiffeisen Bank,https://comprarcasaenmazatlan.com/wp-content/plugins/wp-notification-bars/dirkt.raif/
1917,,,baqala.me,US,DigiCert Inc,Thawte RSA CA 2018,2,16012599145765820896443579962188225879,b'sha256WithRSAEncryption',b'20210825120000Z',b'20200824000000Z',Raiffeisen Bank,http://www.baqala.me/hyper/aspx.php,"http://cdp.thawte.com/ThawteRSACA2018.crl
"
1918,,,verify-halifax.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,149231883823376625581953588551731568693,b'sha256WithRSAEncryption',b'20211101235959Z',b'20201101000000Z',Halifax,https://verify-halifax.com/
1919,,,mypayees-manage.co.uk,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,22856438649422242830429304109573895938,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://mypayees-manage.co.uk/Login.php
1920,,,mypayees-manage.co.uk,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,22856438649422242830429304109573895938,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://mypayees-manage.co.uk/
1921,,,linktr.ee,US,Let's Encrypt,Let's Encrypt Authority X3,2,377576449235393835295376478748973300250392,b'sha256WithRSAEncryption',b'20201228063549Z',b'20200929063549Z',Other,https://linktr.ee/NEWSPINHALLOWEEN
1922,,,halifaxnewpayee-alerted-secure.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,15257920472774164596676306220146813769,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://halifaxnewpayee-alerted-secure.com/
1923,,,halifaxnewpayee-alerted-secure.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,15257920472774164596676306220146813769,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Halifax,https://halifaxnewpayee-alerted-secure.com/Login.php
1924,,,dvla.refundform-online.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,229307463595054285918049874970646109422,b'sha256WithRSAEncryption',b'20211103235959Z',b'20201103000000Z',Her Majesty's Revenue and Customs,https://dvla.refundform-online.com/
1925,,,accountsecurity-lloydsuk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,41932121931205472149569563834217184013,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Lloyds Bank,https://accountsecurity-lloydsuk.com/
1926,,,accountsecurity-lloydsuk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,41932121931205472149569563834217184013,b'sha256WithRSAEncryption',b'20211104235959Z',b'20201104000000Z',Lloyds Bank,https://accountsecurity-lloydsuk.com/Login.php
1927,,,accountprotectionlloyds.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,194939298264657247118772360707689143567,b'sha256WithRSAEncryption',b'20211103235959Z',b'20201103000000Z',Lloyds Bank,https://accountprotectionlloyds.com/Login.php
1928,,,accountprotectionlloyds.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,194939298264657247118772360707689143567,b'sha256WithRSAEncryption',b'20211103235959Z',b'20201103000000Z',Lloyds Bank,https://accountprotectionlloyds.com/
1929,,,insurance.purposeandfuture.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,337898678102097510041690313653988980521399,b'sha256WithRSAEncryption',b'20210124202927Z',b'20201026202927Z',Netflix,https://insurance.purposeandfuture.com/netflix/
1930,US,"Cloudflare, Inc.",emailmeform.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,7931864649200287146260825329514335037,b'ecdsa-with-SHA256',b'20210703120000Z',b'20200703000000Z',Other,https://www.emailmeform.com/builder/form/x2d1baebc63v510,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
1931,,,retrosdofus.net,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,223240845294573628153867256234373169216,b'sha256WithRSAEncryption',b'20210202235959Z',b'20201104000000Z',Google,https://www.retrosdofus.net/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1932,,,potenciadigital.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,205027283175448372619065079125000637844,b'sha256WithRSAEncryption',b'20201217235959Z',b'20200918000000Z',ING Direct,https://potenciadigital.com/ocasdoindio/wp-content/plugins/xdihyna/ing/r4/maternite.php?ip=848639343code=233667692&amp;id=76951716&amp;country=109036718,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1933,,,cpcontacts.fotografodebodasbolivia.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,374864689936489253445652787741762958729206,b'sha256WithRSAEncryption',b'20210125124104Z',b'20201027124104Z',Other,https://fotografodebodasbolivia.com/wp-admin/includes/pending/nedbank.co.za/
1934,,,500-plus.you24.eu,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,318977646885917102266493227050771704029,b'sha256WithRSAEncryption',b'20210122235959Z',b'20201024000000Z',Facebook,https://500-plus.you24.eu/weryfikacja/mobile/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
1935,,,linktr.ee,US,Let's Encrypt,Let's Encrypt Authority X3,2,377576449235393835295376478748973300250392,b'sha256WithRSAEncryption',b'20201228063549Z',b'20200929063549Z',Other,https://linktr.ee/FREESKINSLEGENDARY
1936,,,*.yolasite.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,3977727533260890759160526483391132711,b'sha256WithRSAEncryption',b'20210329120000Z',b'20200228000000Z',Other,https://ut76u.yolasite.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
1937,US,Google LLC,web.app,US,Google Trust Services,GTS CA 1O1,2,2839227606052631490449856778236829062,b'sha256WithRSAEncryption',b'20210414223023Z',b'20200415223023Z',Other,https://nhcpe973.web.app,"http://crl.pki.goog/GTS1O1.crl
"
